search v2: odd=True, N_CAP=1.00e+24, DELTA_MAX=1.0e+07, MIN_DEPTH=6
SPF shard: smallest prime factor = 3
P2 sub-shard: second prime factor = 5
P3 sub-sub-shard: third prime factor = 11
progress: nodes=10,000,000 tested=2,140 found=0 n=125950318476338951206425 elapsed=23s
progress: nodes=20,000,000 tested=2,140 found=0 n=264814287284699718793425 elapsed=63s
progress: nodes=30,000,000 tested=2,140 found=0 n=407668474782385402130325 elapsed=106s
progress: nodes=40,000,000 tested=2,140 found=0 n=553108875160238597794275 elapsed=149s
progress: nodes=50,000,000 tested=2,140 found=0 n=700462884950807905369575 elapsed=193s
progress: nodes=60,000,000 tested=2,140 found=0 n=849340871610958375463925 elapsed=238s
progress: nodes=70,000,000 tested=2,140 found=0 n=999482065704790162117425 elapsed=282s
progress: nodes=80,000,000 tested=2,140 found=0 n=130058008233680497857975 elapsed=305s
progress: nodes=90,000,000 tested=2,140 found=0 n=269080056403318762660575 elapsed=345s
progress: nodes=100,000,000 tested=2,140 found=0 n=412030346999441411233575 elapsed=386s
progress: nodes=110,000,000 tested=2,140 found=0 n=557540336708748307012725 elapsed=430s
progress: nodes=120,000,000 tested=2,140 found=0 n=704937473735035737212775 elapsed=474s
progress: nodes=130,000,000 tested=2,140 found=0 n=853859898887887037670975 elapsed=519s
progress: nodes=140,000,000 tested=2,140 found=0 n=4403049117074433557325 elapsed=562s
progress: nodes=150,000,000 tested=2,140 found=0 n=134173286138243584457775 elapsed=587s
progress: nodes=160,000,000 tested=2,140 found=0 n=273346349882789424584475 elapsed=627s
progress: nodes=170,000,000 tested=2,140 found=0 n=416394717638543249886225 elapsed=668s
progress: nodes=180,000,000 tested=2,140 found=0 n=561968187991589764858275 elapsed=710s
progress: nodes=190,000,000 tested=2,140 found=0 n=709420140939806190395325 elapsed=754s
progress: nodes=200,000,000 tested=2,140 found=0 n=858384380451077802706725 elapsed=799s
progress: nodes=210,000,000 tested=2,140 found=0 n=7858044769884107780025 elapsed=841s
progress: nodes=220,000,000 tested=2,140 found=0 n=138308706120539799041175 elapsed=868s
progress: nodes=230,000,000 tested=2,140 found=0 n=277631162864915246117775 elapsed=908s
progress: nodes=240,000,000 tested=2,140 found=0 n=420771407964276382222275 elapsed=949s
progress: nodes=250,000,000 tested=2,140 found=0 n=566404069176439261274925 elapsed=991s
progress: nodes=260,000,000 tested=2,140 found=0 n=713911448701356389522775 elapsed=1034s
progress: nodes=270,000,000 tested=2,140 found=0 n=862922561980422215846475 elapsed=1079s
progress: nodes=280,000,000 tested=2,140 found=0 n=11417178240949608193275 elapsed=1120s
progress: nodes=290,000,000 tested=2,140 found=0 n=142451740722610960227675 elapsed=1148s
progress: nodes=300,000,000 tested=2,140 found=0 n=281925555486107023975275 elapsed=1189s
progress: nodes=310,000,000 tested=2,140 found=0 n=425147698238013847183725 elapsed=1231s
progress: nodes=320,000,000 tested=2,140 found=0 n=570848245588814665603725 elapsed=1273s
progress: nodes=330,000,000 tested=2,140 found=0 n=718407161585481985296075 elapsed=1316s
progress: nodes=340,000,000 tested=2,140 found=0 n=867456802320279237225225 elapsed=1359s
progress: nodes=350,000,000 tested=2,140 found=0 n=15045589933965492776325 elapsed=1400s
progress: nodes=360,000,000 tested=2,140 found=0 n=146598439746297074112225 elapsed=1429s
progress: nodes=370,000,000 tested=2,140 found=0 n=286219776028063431710475 elapsed=1469s
progress: nodes=380,000,000 tested=2,140 found=0 n=429531857853688315001925 elapsed=1511s
progress: nodes=390,000,000 tested=2,140 found=0 n=575299958153374169201475 elapsed=1555s
progress: nodes=400,000,000 tested=2,140 found=0 n=722904674995917016250175 elapsed=1597s
progress: nodes=410,000,000 tested=2,140 found=0 n=871996904384889652130025 elapsed=1641s
progress: nodes=420,000,000 tested=2,140 found=0 n=18732266221407077970675 elapsed=1679s
progress: nodes=430,000,000 tested=2,140 found=0 n=150757175501684122246425 elapsed=1709s
progress: nodes=440,000,000 tested=2,140 found=0 n=290522306091744878770575 elapsed=1750s
progress: nodes=450,000,000 tested=2,140 found=0 n=433918671852146100575175 elapsed=1791s
progress: nodes=460,000,000 tested=2,140 found=0 n=579749041021756628357775 elapsed=1834s
progress: nodes=470,000,000 tested=2,140 found=0 n=727407715553959538609775 elapsed=1878s
progress: nodes=480,000,000 tested=2,140 found=0 n=876541919838778603824975 elapsed=1922s
progress: nodes=490,000,000 tested=2,140 found=0 n=22463143790915492039925 elapsed=1958s
progress: nodes=500,000,000 tested=2,140 found=0 n=154925685047412373765275 elapsed=1989s
progress: nodes=510,000,000 tested=2,140 found=0 n=294836391768825379383075 elapsed=2030s
progress: nodes=520,000,000 tested=2,140 found=0 n=438320196722735309018025 elapsed=2072s
progress: nodes=530,000,000 tested=2,140 found=0 n=584213260488648073066575 elapsed=2114s
progress: nodes=540,000,000 tested=2,140 found=0 n=731923855580015400017925 elapsed=2157s
progress: nodes=550,000,000 tested=2,140 found=0 n=881102672564884382985075 elapsed=2202s
progress: nodes=560,000,000 tested=2,140 found=0 n=26242767506395369167975 elapsed=2237s
progress: nodes=570,000,000 tested=2,140 found=0 n=159112940807945209587975 elapsed=2269s
progress: nodes=580,000,000 tested=2,140 found=0 n=299159767716100005238425 elapsed=2310s
progress: nodes=590,000,000 tested=2,140 found=0 n=442734623560782432101475 elapsed=2353s
progress: nodes=600,000,000 tested=2,140 found=0 n=588687218724298167072225 elapsed=2395s
progress: nodes=610,000,000 tested=2,140 found=0 n=736448089974943602883275 elapsed=2438s
progress: nodes=620,000,000 tested=2,140 found=0 n=885669079312367917694325 elapsed=2482s
progress: nodes=630,000,000 tested=2,140 found=0 n=30056611423582965006225 elapsed=2516s
progress: nodes=640,000,000 tested=2,140 found=0 n=163308980553718966908975 elapsed=2550s
progress: nodes=650,000,000 tested=2,140 found=0 n=303494795221098396338775 elapsed=2591s
progress: nodes=660,000,000 tested=2,140 found=0 n=447153262625937776289975 elapsed=2634s
progress: nodes=670,000,000 tested=2,140 found=0 n=593171526953005734048975 elapsed=2676s
progress: nodes=680,000,000 tested=2,140 found=0 n=740978516098859145230475 elapsed=2719s
progress: nodes=690,000,000 tested=2,140 found=0 n=890247127685848655067675 elapsed=2763s
progress: nodes=700,000,000 tested=2,140 found=0 n=33901849281527056434825 elapsed=2795s
progress: nodes=710,000,000 tested=2,140 found=0 n=167518613452577412853575 elapsed=2830s
progress: nodes=720,000,000 tested=2,140 found=0 n=307835472169533666503475 elapsed=2872s
progress: nodes=730,000,000 tested=2,140 found=0 n=451580768455251201007725 elapsed=2914s
progress: nodes=740,000,000 tested=2,140 found=0 n=597661095072538068296175 elapsed=2958s
