search v2: odd=True, N_CAP=1.00e+24, DELTA_MAX=1.0e+07, MIN_DEPTH=6
SPF shard: smallest prime factor = 3
P2 sub-shard: second prime factor = 5
P3 sub-sub-shard: third prime factor = 11
progress: nodes=10,000,000 tested=8 found=0 n=64598906268297932162775 elapsed=20s
progress: nodes=20,000,000 tested=8 found=0 n=137872715316205085319675 elapsed=41s
progress: nodes=30,000,000 tested=8 found=0 n=213698235729180356036025 elapsed=63s
progress: nodes=40,000,000 tested=8 found=0 n=291196898949843122797275 elapsed=84s
progress: nodes=50,000,000 tested=8 found=0 n=370068660551190652505025 elapsed=105s
progress: nodes=60,000,000 tested=8 found=0 n=450004258655946149308725 elapsed=128s
progress: nodes=70,000,000 tested=8 found=0 n=530825520065899307545725 elapsed=152s
progress: nodes=80,000,000 tested=8 found=0 n=612417094345282970676075 elapsed=176s
progress: nodes=90,000,000 tested=8 found=0 n=694682634688447713368775 elapsed=200s
progress: nodes=100,000,000 tested=8 found=0 n=777564941947003310754225 elapsed=223s
progress: nodes=110,000,000 tested=8 found=0 n=861068276434835593506525 elapsed=246s
progress: nodes=120,000,000 tested=8 found=0 n=945052546781522139578475 elapsed=269s
progress: nodes=130,000,000 tested=8 found=0 n=23534728690564237886025 elapsed=291s
progress: nodes=140,000,000 tested=8 found=0 n=95217127198465886960775 elapsed=312s
progress: nodes=150,000,000 tested=8 found=0 n=170806518459318026324325 elapsed=332s
progress: nodes=160,000,000 tested=8 found=0 n=248510452953949913265825 elapsed=352s
progress: nodes=170,000,000 tested=8 found=0 n=327716995110748496242275 elapsed=374s
progress: nodes=180,000,000 tested=8 found=0 n=408036294801659396590575 elapsed=395s
progress: nodes=190,000,000 tested=8 found=0 n=489350864361523616798775 elapsed=420s
progress: nodes=200,000,000 tested=8 found=0 n=571490568959164771455825 elapsed=444s
progress: nodes=210,000,000 tested=8 found=0 n=654289152353984100600075 elapsed=468s
progress: nodes=220,000,000 tested=8 found=0 n=737848139528151664616175 elapsed=492s
progress: nodes=230,000,000 tested=9 found=0 n=821965319635079105804175 elapsed=516s
progress: nodes=240,000,000 tested=9 found=0 n=906548155033380561712725 elapsed=539s
progress: nodes=250,000,000 tested=9 found=0 n=991670587105928943395325 elapsed=562s
progress: nodes=260,000,000 tested=9 found=0 n=63097794903111000564675 elapsed=583s
progress: nodes=270,000,000 tested=9 found=0 n=137999666502756377179575 elapsed=603s
progress: nodes=280,000,000 tested=9 found=0 n=215575362468124486016475 elapsed=624s
progress: nodes=290,000,000 tested=9 found=0 n=294925291875075171206325 elapsed=644s
progress: nodes=300,000,000 tested=9 found=0 n=375630890012626412875425 elapsed=664s
progress: nodes=310,000,000 tested=9 found=0 n=457369265786760173750475 elapsed=687s
progress: nodes=320,000,000 tested=9 found=0 n=540032482576210767740025 elapsed=711s
progress: nodes=330,000,000 tested=9 found=0 n=623471669599198183903425 elapsed=735s
progress: nodes=340,000,000 tested=9 found=0 n=707615154122719703063775 elapsed=759s
progress: nodes=350,000,000 tested=9 found=0 n=792339723446040525015975 elapsed=783s
progress: nodes=360,000,000 tested=9 found=0 n=877621541986352749904175 elapsed=807s
progress: nodes=370,000,000 tested=9 found=0 n=26895982173600888315825 elapsed=830s
progress: nodes=380,000,000 tested=9 found=0 n=168754514660277486980325 elapsed=848s
progress: nodes=390,000,000 tested=9 found=0 n=335265418245107134752825 elapsed=866s
progress: nodes=400,000,000 tested=9 found=0 n=509982479067278517482325 elapsed=886s
progress: nodes=410,000,000 tested=9 found=0 n=713331746070081024218475 elapsed=909s
progress: nodes=420,000,000 tested=9 found=0 n=87352321357038765788475 elapsed=929s
progress: nodes=430,000,000 tested=9 found=0 n=321033493813553517700275 elapsed=943s
progress: nodes=440,000,000 tested=9 found=0 n=574076425676469427493925 elapsed=963s
progress: nodes=450,000,000 tested=9 found=0 n=47323818597752626139925 elapsed=984s
progress: nodes=460,000,000 tested=9 found=0 n=321920832147622003628475 elapsed=997s
progress: nodes=470,000,000 tested=9 found=0 n=620514220224543002261475 elapsed=1018s
progress: nodes=480,000,000 tested=9 found=0 n=175359931208102192333925 elapsed=1035s
progress: nodes=490,000,000 tested=9 found=0 n=505640347078922367751725 elapsed=1051s
progress: nodes=500,000,000 tested=9 found=0 n=223901501864918382508575 elapsed=1066s
progress: nodes=510,000,000 tested=9 found=0 n=34465122082551118948275 elapsed=1082s
progress: nodes=520,000,000 tested=9 found=0 n=482709434006453253696525 elapsed=1092s
progress: nodes=530,000,000 tested=9 found=0 n=327712959228273014542575 elapsed=1103s
progress: nodes=540,000,000 tested=9 found=0 n=194212695553921707909675 elapsed=1117s
progress: nodes=550,000,000 tested=9 found=0 n=87002956488021638675325 elapsed=1129s
progress: nodes=560,000,000 tested=9 found=0 n=35678895624813061967775 elapsed=1139s
progress: nodes=570,000,000 tested=9 found=0 n=11024774954836278753975 elapsed=1149s
progress: nodes=580,000,000 tested=9 found=0 n=525124342591702448948925 elapsed=1158s
progress: nodes=590,000,000 tested=9 found=0 n=509035934004979734306525 elapsed=1166s
progress: nodes=600,000,000 tested=9 found=0 n=512820935824102385669475 elapsed=1174s
progress: nodes=610,000,000 tested=9 found=0 n=16944361292786393476725 elapsed=1182s
progress: nodes=620,000,000 tested=9 found=0 n=57360891419395539014325 elapsed=1188s
progress: nodes=630,000,000 tested=9 found=0 n=107048788993110511157325 elapsed=1195s
progress: nodes=640,000,000 tested=9 found=0 n=183414955879320850466925 elapsed=1201s
progress: nodes=650,000,000 tested=9 found=0 n=272413785737013287163225 elapsed=1206s
progress: nodes=660,000,000 tested=9 found=0 n=384076314388158295449975 elapsed=1211s
progress: nodes=670,000,000 tested=9 found=0 n=89694314806174645634925 elapsed=1215s
progress: nodes=680,000,000 tested=9 found=0 n=280905344547565596154725 elapsed=1216s
progress: nodes=690,000,000 tested=9 found=0 n=76640269621986478411575 elapsed=1217s
progress: nodes=700,000,000 tested=9 found=0 n=311804014195466538806775 elapsed=1218s
progress: nodes=710,000,000 tested=9 found=0 n=160620512612638423241325 elapsed=1218s
progress: nodes=720,000,000 tested=9 found=0 n=38154518922529093902675 elapsed=1219s
progress: nodes=730,000,000 tested=9 found=0 n=343478428494320200577925 elapsed=1219s
progress: nodes=740,000,000 tested=9 found=0 n=290479092418931647813725 elapsed=1220s
progress: nodes=750,000,000 tested=9 found=0 n=263487657962829655673175 elapsed=1220s
progress: nodes=760,000,000 tested=9 found=0 n=267285826662428495889825 elapsed=1221s
progress: nodes=770,000,000 tested=9 found=0 n=295425819271705731898575 elapsed=1221s
progress: nodes=780,000,000 tested=9 found=0 n=21688586475981643764975 elapsed=1222s
progress: nodes=790,000,000 tested=9 found=0 n=91462346755081960203975 elapsed=1222s
