search v2: odd=True, N_CAP=1.00e+24, DELTA_MAX=1.0e+07, MIN_DEPTH=6
SPF shard: smallest prime factor = 3
P2 sub-shard: second prime factor = 5
P3 sub-sub-shard: third prime factor = 11
progress: nodes=10,000,000 tested=0 found=0 n=848456144937939462890625 elapsed=0s
progress: nodes=20,000,000 tested=0 found=0 n=861015194607228310546875 elapsed=1s
progress: nodes=30,000,000 tested=0 found=0 n=803559086306238603515625 elapsed=1s
progress: nodes=40,000,000 tested=0 found=0 n=763123425729597861328125 elapsed=2s
progress: nodes=50,000,000 tested=0 found=0 n=804704609794512216796875 elapsed=2s
progress: nodes=60,000,000 tested=0 found=0 n=953505044922497783203125 elapsed=3s
progress: nodes=70,000,000 tested=0 found=0 n=633989030064959443359375 elapsed=3s
progress: nodes=80,000,000 tested=0 found=0 n=712131001420596591796875 elapsed=4s
progress: nodes=90,000,000 tested=0 found=0 n=827846893998574892578125 elapsed=4s
progress: nodes=100,000,000 tested=0 found=0 n=977657012930175380859375 elapsed=4s
progress: nodes=110,000,000 tested=0 found=0 n=375655076792472919921875 elapsed=5s
progress: nodes=120,000,000 tested=0 found=0 n=837316827076030576171875 elapsed=5s
progress: nodes=130,000,000 tested=0 found=0 n=735830870557669541015625 elapsed=6s
progress: nodes=140,000,000 tested=0 found=0 n=539935450723878837890625 elapsed=6s
progress: nodes=150,000,000 tested=0 found=0 n=216786516361950498046875 elapsed=7s
progress: nodes=160,000,000 tested=0 found=0 n=792413688335971904296875 elapsed=7s
progress: nodes=170,000,000 tested=0 found=0 n=836651074742573642578125 elapsed=8s
progress: nodes=180,000,000 tested=0 found=0 n=557860841442484013671875 elapsed=8s
progress: nodes=190,000,000 tested=0 found=0 n=472550028697730478515625 elapsed=9s
progress: nodes=200,000,000 tested=0 found=0 n=520951168203450380859375 elapsed=9s
progress: nodes=210,000,000 tested=0 found=0 n=777416748851095224609375 elapsed=10s
progress: nodes=220,000,000 tested=0 found=0 n=444946348552358232421875 elapsed=10s
progress: nodes=230,000,000 tested=0 found=0 n=705973344603294990234375 elapsed=11s
progress: nodes=240,000,000 tested=0 found=0 n=483764618205992900390625 elapsed=11s
progress: nodes=250,000,000 tested=0 found=0 n=744015531800081513671875 elapsed=12s
progress: nodes=260,000,000 tested=0 found=0 n=630943396350254560546875 elapsed=12s
progress: nodes=270,000,000 tested=0 found=0 n=682160301838044755859375 elapsed=13s
progress: nodes=280,000,000 tested=0 found=0 n=970672343360113388671875 elapsed=13s
progress: nodes=290,000,000 tested=0 found=0 n=651379484667713291015625 elapsed=14s
progress: nodes=300,000,000 tested=0 found=0 n=674096981349392841796875 elapsed=14s
progress: nodes=310,000,000 tested=0 found=0 n=592173116952204111328125 elapsed=15s
progress: nodes=320,000,000 tested=0 found=0 n=497103915500124345703125 elapsed=15s
progress: nodes=330,000,000 tested=0 found=0 n=260081200172149189453125 elapsed=16s
progress: nodes=340,000,000 tested=0 found=0 n=665258552856756826171875 elapsed=16s
progress: nodes=350,000,000 tested=0 found=0 n=680549624463366474609375 elapsed=17s
progress: nodes=360,000,000 tested=0 found=0 n=842185048676669736328125 elapsed=17s
progress: nodes=370,000,000 tested=0 found=0 n=720540250705645927734375 elapsed=18s
progress: nodes=380,000,000 tested=0 found=0 n=781765851632274931640625 elapsed=18s
progress: nodes=390,000,000 tested=0 found=0 n=252324406910078701171875 elapsed=19s
progress: nodes=400,000,000 tested=0 found=0 n=675924760687639482421875 elapsed=19s
progress: nodes=410,000,000 tested=0 found=0 n=574264331218432529296875 elapsed=20s
progress: nodes=420,000,000 tested=0 found=0 n=162161306536972939453125 elapsed=20s
progress: nodes=430,000,000 tested=0 found=0 n=565205546360192783203125 elapsed=21s
progress: nodes=440,000,000 tested=0 found=0 n=566478596040810556640625 elapsed=21s
progress: nodes=450,000,000 tested=0 found=0 n=910021262325459345703125 elapsed=22s
progress: nodes=460,000,000 tested=0 found=0 n=605828382318720966796875 elapsed=22s
progress: nodes=470,000,000 tested=0 found=0 n=701617230156452607421875 elapsed=23s
progress: nodes=480,000,000 tested=0 found=0 n=718195589522655556640625 elapsed=23s
progress: nodes=490,000,000 tested=0 found=0 n=247498776054934013671875 elapsed=24s
progress: nodes=500,000,000 tested=0 found=0 n=334861403598685283203125 elapsed=24s
progress: nodes=510,000,000 tested=0 found=0 n=372654055222239462890625 elapsed=25s
progress: nodes=520,000,000 tested=0 found=0 n=339758523394596474609375 elapsed=25s
progress: nodes=530,000,000 tested=0 found=0 n=937788191745826201171875 elapsed=26s
progress: nodes=540,000,000 tested=0 found=0 n=761367095404955595703125 elapsed=26s
progress: nodes=550,000,000 tested=0 found=0 n=383296708142512119140625 elapsed=27s
progress: nodes=560,000,000 tested=0 found=0 n=184193906420167294921875 elapsed=27s
progress: nodes=570,000,000 tested=0 found=0 n=417410975757013154296875 elapsed=28s
progress: nodes=580,000,000 tested=0 found=0 n=324096743118101572265625 elapsed=28s
progress: nodes=590,000,000 tested=0 found=0 n=113784781848365654296875 elapsed=29s
progress: nodes=600,000,000 tested=0 found=0 n=345227374627969130859375 elapsed=29s
progress: nodes=610,000,000 tested=0 found=0 n=539385626042142451171875 elapsed=30s
progress: nodes=620,000,000 tested=0 found=0 n=569871162073899404296875 elapsed=30s
progress: nodes=630,000,000 tested=0 found=0 n=570813218853309931640625 elapsed=31s
progress: nodes=640,000,000 tested=0 found=0 n=201972583957133408203125 elapsed=31s
progress: nodes=650,000,000 tested=0 found=0 n=365606483193390849609375 elapsed=32s
progress: nodes=660,000,000 tested=0 found=0 n=93166142327091474609375 elapsed=32s
progress: nodes=670,000,000 tested=0 found=0 n=394444748944829794921875 elapsed=33s
progress: nodes=680,000,000 tested=0 found=0 n=145493419228398720703125 elapsed=33s
progress: nodes=690,000,000 tested=0 found=0 n=368389967362909013671875 elapsed=34s
progress: nodes=700,000,000 tested=0 found=0 n=521579831169354697265625 elapsed=34s
progress: nodes=710,000,000 tested=0 found=0 n=353156413443729521484375 elapsed=35s
progress: nodes=720,000,000 tested=0 found=0 n=498736551844285927734375 elapsed=35s
progress: nodes=730,000,000 tested=0 found=0 n=331200668939408876953125 elapsed=36s
progress: nodes=740,000,000 tested=0 found=0 n=230909907673286982421875 elapsed=36s
progress: nodes=750,000,000 tested=0 found=0 n=355023737993941435546875 elapsed=37s
progress: nodes=760,000,000 tested=0 found=0 n=507801374523306123046875 elapsed=37s
progress: nodes=770,000,000 tested=0 found=0 n=323917589917921376953125 elapsed=38s
progress: nodes=780,000,000 tested=0 found=0 n=428984917174642060546875 elapsed=38s
progress: nodes=790,000,000 tested=0 found=0 n=732125682002532919921875 elapsed=39s
