search v2: odd=True, N_CAP=1.00e+24, DELTA_MAX=1.0e+07, MIN_DEPTH=6
SPF shard: smallest prime factor = 3
P2 sub-shard: second prime factor = 5
P3 sub-sub-shard: third prime factor = 11
progress: nodes=10,000,000 tested=862 found=0 n=533291071276378455082185 elapsed=1s
progress: nodes=20,000,000 tested=862 found=0 n=564134320745323663058295 elapsed=1s
progress: nodes=30,000,000 tested=862 found=0 n=609121521687223882809615 elapsed=2s
progress: nodes=40,000,000 tested=862 found=0 n=669767097189541135911555 elapsed=2s
progress: nodes=50,000,000 tested=862 found=0 n=746549209094414334731265 elapsed=3s
progress: nodes=60,000,000 tested=862 found=0 n=840938564531710668251085 elapsed=3s
progress: nodes=70,000,000 tested=862 found=0 n=952096558887664570051815 elapsed=4s
progress: nodes=80,000,000 tested=862 found=0 n=533076747858828081872535 elapsed=4s
progress: nodes=90,000,000 tested=862 found=0 n=671263505616934300100745 elapsed=4s
progress: nodes=100,000,000 tested=862 found=0 n=828046452781312592768655 elapsed=5s
progress: nodes=110,000,000 tested=862 found=0 n=462030350934471873867885 elapsed=5s
progress: nodes=120,000,000 tested=862 found=0 n=646301833773732586912605 elapsed=6s
progress: nodes=130,000,000 tested=862 found=0 n=848192662663815381448965 elapsed=6s
progress: nodes=140,000,000 tested=862 found=0 n=525775774392148199018385 elapsed=7s
progress: nodes=150,000,000 tested=862 found=0 n=758068838770681938783855 elapsed=7s
progress: nodes=160,000,000 tested=862 found=0 n=470594414707579762577835 elapsed=7s
progress: nodes=170,000,000 tested=862 found=0 n=731807773754071324658205 elapsed=8s
progress: nodes=180,000,000 tested=862 found=0 n=474637085111268386759595 elapsed=8s
progress: nodes=190,000,000 tested=862 found=0 n=767394100788641115523305 elapsed=9s
progress: nodes=200,000,000 tested=862 found=0 n=539611553374395030566895 elapsed=9s
progress: nodes=210,000,000 tested=862 found=0 n=863169420148822180253145 elapsed=10s
progress: nodes=220,000,000 tested=862 found=0 n=663579718620103380378855 elapsed=10s
progress: nodes=230,000,000 tested=862 found=0 n=482197233032127497263665 elapsed=11s
progress: nodes=240,000,000 tested=862 found=0 n=852361105664570511680385 elapsed=11s
progress: nodes=250,000,000 tested=862 found=0 n=702306928338016398147465 elapsed=11s
progress: nodes=260,000,000 tested=862 found=0 n=569210397288083874864255 elapsed=12s
progress: nodes=270,000,000 tested=862 found=0 n=990448744777313106956385 elapsed=12s
progress: nodes=280,000,000 tested=862 found=0 n=886323292457783287049085 elapsed=13s
progress: nodes=290,000,000 tested=862 found=0 n=798850463177752250507385 elapsed=13s
progress: nodes=300,000,000 tested=862 found=0 n=726181762910679171376995 elapsed=14s
progress: nodes=310,000,000 tested=862 found=0 n=668435002745081844650235 elapsed=14s
progress: nodes=320,000,000 tested=862 found=0 n=627688940482227001368705 elapsed=15s
progress: nodes=330,000,000 tested=862 found=0 n=603067624081594431990945 elapsed=15s
progress: nodes=340,000,000 tested=862 found=0 n=595897418843408926810995 elapsed=15s
progress: nodes=350,000,000 tested=862 found=0 n=604247857493220662579715 elapsed=16s
progress: nodes=360,000,000 tested=862 found=0 n=628677739012818666778035 elapsed=16s
progress: nodes=370,000,000 tested=862 found=0 n=669961559306033972549715 elapsed=17s
progress: nodes=380,000,000 tested=862 found=0 n=729233152228299237147915 elapsed=17s
progress: nodes=390,000,000 tested=862 found=0 n=805801631451260003280435 elapsed=18s
progress: nodes=400,000,000 tested=862 found=0 n=900505197430778365905765 elapsed=18s
progress: nodes=410,000,000 tested=862 found=0 n=476780857209007153144485 elapsed=18s
progress: nodes=420,000,000 tested=862 found=0 n=599570731359568843332315 elapsed=19s
progress: nodes=430,000,000 tested=862 found=0 n=739046326093948057251495 elapsed=19s
progress: nodes=440,000,000 tested=862 found=0 n=895353937484571699396405 elapsed=20s
progress: nodes=450,000,000 tested=862 found=0 n=534177863305086846359085 elapsed=20s
progress: nodes=460,000,000 tested=862 found=0 n=721236156510740497785015 elapsed=21s
progress: nodes=470,000,000 tested=862 found=0 n=925823565830452630819335 elapsed=21s
progress: nodes=480,000,000 tested=862 found=0 n=610652020143895908799335 elapsed=22s
progress: nodes=490,000,000 tested=862 found=0 n=844998021390143845573635 elapsed=22s
progress: nodes=500,000,000 tested=862 found=0 n=561886059035802175481235 elapsed=22s
progress: nodes=510,000,000 tested=862 found=0 n=827041356724494377043435 elapsed=23s
progress: nodes=520,000,000 tested=862 found=0 n=576747806301066445271655 elapsed=23s
progress: nodes=530,000,000 tested=862 found=0 n=874677187462883742707055 elapsed=24s
progress: nodes=540,000,000 tested=862 found=0 n=655321605506969698995555 elapsed=24s
progress: nodes=550,000,000 tested=862 found=0 n=987489665053276437664755 elapsed=25s
progress: nodes=560,000,000 tested=862 found=0 n=798339531967867710504255 elapsed=25s
progress: nodes=570,000,000 tested=862 found=0 n=629197614412896075833715 elapsed=25s
progress: nodes=580,000,000 tested=862 found=0 n=480759990053253531254205 elapsed=26s
progress: nodes=590,000,000 tested=862 found=0 n=874865422976787692013135 elapsed=26s
progress: nodes=600,000,000 tested=862 found=0 n=757377036379702924006965 elapsed=27s
progress: nodes=610,000,000 tested=862 found=0 n=656719709823932192816235 elapsed=27s
progress: nodes=620,000,000 tested=862 found=0 n=574194505912851836832105 elapsed=28s
progress: nodes=630,000,000 tested=862 found=0 n=508781387488174981629735 elapsed=28s
progress: nodes=640,000,000 tested=862 found=0 n=988741740010251287433945 elapsed=29s
progress: nodes=650,000,000 tested=862 found=0 n=955122159757397108254635 elapsed=29s
progress: nodes=660,000,000 tested=862 found=0 n=940299887009599545671385 elapsed=29s
progress: nodes=670,000,000 tested=862 found=0 n=941437179973693879842795 elapsed=30s
progress: nodes=680,000,000 tested=862 found=0 n=957734772730166175366765 elapsed=30s
progress: nodes=690,000,000 tested=862 found=0 n=990542385141143206560045 elapsed=31s
progress: nodes=700,000,000 tested=862 found=0 n=510352618523074013773515 elapsed=31s
progress: nodes=710,000,000 tested=862 found=0 n=575624134980005598666465 elapsed=32s
progress: nodes=720,000,000 tested=862 found=0 n=659425339705701008546535 elapsed=32s
progress: nodes=730,000,000 tested=862 found=0 n=760648190740188715495245 elapsed=32s
progress: nodes=740,000,000 tested=862 found=0 n=879435628697130016037955 elapsed=33s
progress: nodes=750,000,000 tested=862 found=0 n=487629117582081029989005 elapsed=33s
progress: nodes=760,000,000 tested=862 found=0 n=634756130706980456153265 elapsed=34s
progress: nodes=770,000,000 tested=862 found=0 n=800714309365200541463295 elapsed=34s
progress: nodes=780,000,000 tested=862 found=0 n=986590899314655637064205 elapsed=35s
progress: nodes=790,000,000 tested=862 found=0 n=658180513339243215507615 elapsed=35s
