search v2: odd=True, N_CAP=1.00e+24, DELTA_MAX=1.0e+07, MIN_DEPTH=6
SPF shard: smallest prime factor = 3
P2 sub-shard: second prime factor = 7
P3 sub-sub-shard: third prime factor = 29
progress: nodes=10,000,000 tested=0 found=0 n=453963744439725531780027 elapsed=1s
progress: nodes=20,000,000 tested=0 found=0 n=10968702750267346238049 elapsed=1s
progress: nodes=30,000,000 tested=0 found=0 n=340297971011163552163833 elapsed=2s
progress: nodes=40,000,000 tested=0 found=0 n=511399603095398280498879 elapsed=3s
progress: nodes=50,000,000 tested=0 found=0 n=901000932148527224931 elapsed=4s
progress: nodes=60,000,000 tested=0 found=0 n=101478847742546962697289 elapsed=5s
progress: nodes=70,000,000 tested=0 found=0 n=173389163713860124422819 elapsed=5s
progress: nodes=80,000,000 tested=0 found=0 n=70076431303977584609613 elapsed=6s
progress: nodes=90,000,000 tested=0 found=0 n=121856221313503887120309 elapsed=7s
progress: nodes=100,000,000 tested=0 found=0 n=938978891019295963883361 elapsed=8s
progress: nodes=110,000,000 tested=0 found=0 n=695188035560662641681201 elapsed=8s
progress: nodes=120,000,000 tested=0 found=0 n=58069264824961073102979 elapsed=9s
progress: nodes=130,000,000 tested=0 found=0 n=288709774651272307571091 elapsed=10s
progress: nodes=140,000,000 tested=0 found=0 n=59061245817560335587 elapsed=11s
progress: nodes=150,000,000 tested=0 found=0 n=180331332767166048386121 elapsed=12s
progress: nodes=160,000,000 tested=0 found=0 n=584000050469493682638747 elapsed=13s
progress: nodes=170,000,000 tested=0 found=0 n=98652030210804758635143 elapsed=13s
progress: nodes=180,000,000 tested=0 found=0 n=409432841010155127743613 elapsed=14s
progress: nodes=190,000,000 tested=0 found=0 n=9548339004276232874049 elapsed=15s
progress: nodes=200,000,000 tested=0 found=0 n=939616423926609397563189 elapsed=16s
progress: nodes=210,000,000 tested=0 found=0 n=261320410067914089649953 elapsed=16s
progress: nodes=220,000,000 tested=0 found=0 n=280366529818163384115009 elapsed=17s
progress: nodes=230,000,000 tested=0 found=0 n=95635733740538160762999 elapsed=18s
progress: nodes=240,000,000 tested=0 found=0 n=26144029349006312488311 elapsed=19s
progress: nodes=250,000,000 tested=0 found=0 n=84674820579136500053817 elapsed=20s
progress: nodes=260,000,000 tested=0 found=0 n=72204002290955595265947 elapsed=21s
progress: nodes=270,000,000 tested=0 found=0 n=17018916854537641421259 elapsed=21s
progress: nodes=280,000,000 tested=0 found=0 n=34707488914641301515729 elapsed=22s
