search v2: odd=True, N_CAP=1.00e+24, DELTA_MAX=1.0e+07, MIN_DEPTH=6
SPF shard: smallest prime factor = 3
P2 sub-shard: second prime factor = 7
P3 sub-sub-shard: third prime factor = 11
progress: nodes=10,000,000 tested=3,520 found=0 n=22095636717130132877721 elapsed=2s
progress: nodes=20,000,000 tested=3,521 found=0 n=980563876278138901337589 elapsed=2s
progress: nodes=30,000,000 tested=3,521 found=0 n=713252354992808286456801 elapsed=3s
progress: nodes=40,000,000 tested=3,521 found=0 n=891248413987591358770071 elapsed=3s
progress: nodes=50,000,000 tested=3,521 found=0 n=999771413203949817303873 elapsed=3s
progress: nodes=60,000,000 tested=3,521 found=0 n=854167913171360736205257 elapsed=4s
progress: nodes=70,000,000 tested=3,521 found=0 n=899573381237919025466829 elapsed=4s
progress: nodes=80,000,000 tested=3,521 found=0 n=778715335008709569510039 elapsed=5s
progress: nodes=90,000,000 tested=3,521 found=0 n=957392659848878981837109 elapsed=5s
progress: nodes=100,000,000 tested=3,521 found=0 n=761179529495686793689197 elapsed=6s
progress: nodes=110,000,000 tested=3,521 found=0 n=967469974248400676324271 elapsed=6s
progress: nodes=120,000,000 tested=3,521 found=0 n=856953921797237640316941 elapsed=7s
progress: nodes=130,000,000 tested=3,521 found=0 n=959432741799338511293589 elapsed=7s
progress: nodes=140,000,000 tested=3,521 found=0 n=787291351949111919082173 elapsed=7s
progress: nodes=150,000,000 tested=3,521 found=0 n=863826119060682888000891 elapsed=8s
progress: nodes=160,000,000 tested=3,521 found=0 n=915014911858433206073253 elapsed=8s
progress: nodes=170,000,000 tested=3,521 found=0 n=857419023137177545275231 elapsed=9s
progress: nodes=180,000,000 tested=3,521 found=0 n=869518436447521436839263 elapsed=9s
progress: nodes=190,000,000 tested=3,521 found=0 n=929596275740513589947739 elapsed=10s
progress: nodes=200,000,000 tested=3,521 found=0 n=994141081984105611484929 elapsed=10s
progress: nodes=210,000,000 tested=3,521 found=0 n=899361252840078710102421 elapsed=10s
progress: nodes=220,000,000 tested=3,521 found=0 n=903879894155880985654311 elapsed=11s
progress: nodes=230,000,000 tested=3,521 found=0 n=883400490840610942348149 elapsed=11s
progress: nodes=240,000,000 tested=3,521 found=0 n=964617246661359708095679 elapsed=12s
progress: nodes=250,000,000 tested=3,521 found=0 n=953693510430285407583801 elapsed=12s
progress: nodes=260,000,000 tested=3,521 found=0 n=930358784726748037203543 elapsed=13s
