2,3,11,43,79
2,3,11,43,73
2,3,11,43,71
2,3,11,43,67
2,3,11,43,61
2,3,11,43,59
2,3,11,43,53
2,3,11,43,47
2,3,11,41,89
2,3,11,41,83
2,3,11,41,79
2,3,11,41,73
2,3,11,41,71
2,3,11,41,67
2,3,11,41,61
2,3,11,41,59
2,3,11,41,53
2,3,11,41,47
2,3,11,41,43
2,3,11,37,101
2,3,11,37,97
2,3,11,37,89
2,3,11,37,83
2,3,11,37,79
2,3,11,37,73
2,3,11,37,71
2,3,11,37,67
2,3,11,37,61
2,3,11,37,59
2,3,11,37,53
2,3,11,37,47
2,3,11,37,43
2,3,11,37,41
2,3,11,31,113
2,3,11,31,109
2,3,11,31,107
2,3,11,31,103
2,3,11,31,101
2,3,11,31,97
2,3,11,31,89
2,3,11,31,83
2,3,11,31,79
2,3,11,31,73
2,3,11,31,71
2,3,11,31,67
2,3,11,31,61
2,3,11,31,59
2,3,11,31,53
2,3,11,31,47
2,3,11,31,43
2,3,11,31,41
2,3,11,31,37
2,3,11,29,113
2,3,11,29,109
2,3,11,29,107
2,3,11,29,103
2,3,11,29,101
2,3,11,29,97
2,3,11,29,89
2,3,11,29,83
2,3,11,29,79
2,3,11,29,73
2,3,11,29,71
2,3,11,29,67
2,3,11,29,61
2,3,11,29,59
2,3,11,29,53
2,3,11,29,47
2,3,11,29,43
2,3,11,29,41
2,3,11,29,37
2,3,11,29,31
2,3,11,23,151
2,3,11,23,149
2,3,11,23,139
2,3,11,23,137
2,3,11,23,131
2,3,11,23,127
2,3,11,23,113
2,3,11,23,109
2,3,11,23,107
2,3,11,23,103
2,3,11,23,101
2,3,11,23,97
2,3,11,23,89
2,3,11,23,83
2,3,11,23,79
2,3,11,23,73
2,3,11,23,71
2,3,11,23,67
2,3,11,23,61
2,3,11,23,59
2,3,11,23,53
2,3,11,23,47
2,3,11,23,43
2,3,11,23,41
2,3,11,23,37
2,3,11,23,31
2,3,11,19,211
2,3,11,19,199
2,3,11,19,197
2,3,11,19,193
2,3,11,19,191
2,3,11,19,181
2,3,11,19,179
2,3,11,19,173
2,3,11,19,167
2,3,11,19,163
2,3,11,19,157
2,3,11,19,151
2,3,11,19,149
2,3,11,19,139
2,3,11,19,137
2,3,11,19,131
2,3,11,19,127
2,3,11,19,113
2,3,11,19,109
2,3,11,19,107
2,3,11,19,103
2,3,11,19,101
2,3,11,19,97
2,3,11,19,89
2,3,11,19,83
2,3,11,19,79
2,3,11,19,73
2,3,11,19,71
2,3,11,19,67
2,3,11,19,61
2,3,11,19,59
2,3,11,19,53
2,3,11,19,47
2,3,11,17,293
2,3,11,17,283
