search v2: odd=True, N_CAP=1.00e+24, DELTA_MAX=1.0e+07, MIN_DEPTH=6
SPF shard: smallest prime factor = 3
P2 sub-shard: second prime factor = 5
P3 sub-sub-shard: third prime factor = 11
CAND 623752799827125375 9979650 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52640927, 1)]
CAND 623759435378355375 9727650 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641487, 1)]
CAND 623759506473547125 9724950 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641493, 1)]
CAND 623759696060725125 9717750 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641509, 1)]
CAND 623759790854314125 9714150 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641517, 1)]
CAND 623759838251108625 9712350 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641521, 1)]
CAND 623760217425464625 9697950 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641553, 1)]
CAND 623760288520656375 9695250 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641559, 1)]
CAND 623760501806231625 9687150 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641577, 1)]
CAND 623760620298217875 9682650 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641587, 1)]
CAND 623760762488601375 9677250 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641599, 1)]
CAND 623760857282190375 9673650 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641607, 1)]
CAND 623760999472573875 9668250 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641619, 1)]
CAND 623761497138916125 9649350 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641661, 1)]
CAND 623761852614874875 9635850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641691, 1)]
CAND 623761994805258375 9630450 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641703, 1)]
CAND 623762065900450125 9627750 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641709, 1)]
CAND 623762279186025375 9619650 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641727, 1)]
CAND 623762326582819875 9617850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641731, 1)]
CAND 623762705757175875 9603450 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641763, 1)]
CAND 623762776852367625 9600750 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641769, 1)]
CAND 623762919042751125 9595350 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641781, 1)]
CAND 623763037534737375 9590850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641791, 1)]
CAND 623763393010696125 9577350 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641821, 1)]
CAND 623763748486654875 9563850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641851, 1)]
CAND 623763819581846625 9561150 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641857, 1)]
CAND 623764198756202625 9546750 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641889, 1)]
CAND 623764246152997125 9544950 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641893, 1)]
CAND 623764317248188875 9542250 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641899, 1)]
CAND 623764909708120125 9519750 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641949, 1)]
CAND 623765028200106375 9515250 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641959, 1)]
CAND 623765194088887125 9508950 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52641973, 1)]
CAND 623765525866448625 9496350 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642001, 1)]
CAND 623766260516763375 9468450 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642063, 1)]
CAND 623766331611955125 9465750 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642069, 1)]
CAND 623766687087913875 9452250 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642099, 1)]
CAND 623766829278297375 9446850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642111, 1)]
CAND 623767018865475375 9439650 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642127, 1)]
CAND 623767042563872625 9438750 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642129, 1)]
CAND 623767303246242375 9428850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642151, 1)]
CAND 623767326944639625 9427950 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642153, 1)]
CAND 623767540230214875 9419850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642171, 1)]
CAND 623767872007776375 9407250 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642199, 1)]
CAND 623768156388543375 9396450 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642223, 1)]
CAND 623768227483735125 9393750 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642229, 1)]
CAND 623768393372515875 9387450 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642243, 1)]
CAND 623768511864502125 9382950 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642253, 1)]
CAND 623768677753282875 9376650 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642267, 1)]
CAND 623768748848474625 9373950 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642273, 1)]
CAND 623769033229241625 9363150 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642297, 1)]
CAND 623769080626036125 9361350 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642301, 1)]
CAND 623769317610008625 9352350 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642321, 1)]
CAND 623769459800392125 9346950 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642333, 1)]
CAND 623769649387570125 9339750 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642349, 1)]
CAND 623769744181159125 9336150 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642357, 1)]
CAND 623769862673145375 9331650 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642367, 1)]
CAND 623770147053912375 9320850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642391, 1)]
CAND 623770241847501375 9317250 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642399, 1)]
CAND 623770573625062875 9304650 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642427, 1)]
CAND 623770739513843625 9298350 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642441, 1)]
CAND 623770952799418875 9290250 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642459, 1)]
CAND 623771000196213375 9288450 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642463, 1)]
CAND 623771166084994125 9282150 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642477, 1)]
CAND 623771521560952875 9268650 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642507, 1)]
CAND 623771640052939125 9264150 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642517, 1)]
CAND 623771782243322625 9258750 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642529, 1)]
CAND 623771948132103375 9252450 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642543, 1)]
CAND 623772019227295125 9249750 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642549, 1)]
CAND 623772493195240125 9231750 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642589, 1)]
CAND 623772777576007125 9220950 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642613, 1)]
CAND 623772990861582375 9212850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642631, 1)]
CAND 623773014559979625 9211950 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642633, 1)]
CAND 623773227845554875 9203850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642651, 1)]
CAND 623773298940746625 9201150 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642657, 1)]
CAND 623773370035938375 9198450 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642663, 1)]
CAND 623773654416705375 9187650 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642687, 1)]
CAND 623773772908691625 9183150 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642697, 1)]
CAND 623773844003883375 9180450 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642703, 1)]
CAND 623774483860609125 9156150 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642757, 1)]
CAND 623774554955800875 9153450 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642763, 1)]
CAND 623774626050992625 9150750 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642769, 1)]
CAND 623774768241376125 9145350 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642781, 1)]
CAND 623775147415732125 9130950 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642813, 1)]
CAND 623775360701307375 9122850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642831, 1)]
CAND 623775716177266125 9109350 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642861, 1)]
CAND 623776213843608375 9090450 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642903, 1)]
CAND 623776261240402875 9088650 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642907, 1)]
CAND 623776332335594625 9085950 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642913, 1)]
CAND 623776427129183625 9082350 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642921, 1)]
CAND 623776687811553375 9072450 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642943, 1)]
CAND 623776782605142375 9068850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642951, 1)]
CAND 623776853700334125 9066150 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642957, 1)]
CAND 623776924795525875 9063450 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52642963, 1)]
CAND 623777493557059875 9041850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643011, 1)]
CAND 623777683144237875 9034650 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643027, 1)]
CAND 623778346699360875 9009450 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643083, 1)]
CAND 623778417794552625 9006750 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643089, 1)]
CAND 623778678476922375 8996850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643111, 1)]
CAND 623778749572114125 8994150 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643117, 1)]
CAND 623779176143264625 8977950 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643153, 1)]
CAND 623779484222428875 8966250 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643179, 1)]
CAND 623779602714415125 8961750 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643189, 1)]
CAND 623779626412812375 8960850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643191, 1)]
CAND 623779958190373875 8948250 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643219, 1)]
CAND 623780313666332625 8934750 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643249, 1)]
CAND 623780479555113375 8928450 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643263, 1)]
CAND 623780598047099625 8923950 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643273, 1)]
CAND 623780811332674875 8915850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643291, 1)]
CAND 623781261602222625 8898750 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643329, 1)]
CAND 623781308999017125 8896950 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643333, 1)]
CAND 623781474887797875 8890650 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643347, 1)]
CAND 623781522284592375 8888850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643351, 1)]
CAND 623781735570167625 8880750 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643369, 1)]
CAND 623782683506057625 8844750 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643449, 1)]
CAND 623782967886824625 8833950 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643473, 1)]
CAND 623783181172399875 8825850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643491, 1)]
CAND 623783299664386125 8821350 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643501, 1)]
CAND 623783512949961375 8813250 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643519, 1)]
CAND 623783655140344875 8807850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643531, 1)]
CAND 623783892124317375 8798850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643551, 1)]
CAND 623784010616303625 8794350 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643561, 1)]
CAND 623784318695467875 8782650 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643587, 1)]
CAND 623784437187454125 8778150 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643597, 1)]
CAND 623784460885851375 8777250 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643599, 1)]
CAND 623784792663412875 8764650 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643627, 1)]
CAND 623784816361810125 8763750 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643629, 1)]
CAND 623784934853796375 8759250 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643639, 1)]
CAND 623784958552193625 8758350 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643641, 1)]
CAND 623785077044179875 8753850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643651, 1)]
CAND 623785385123344125 8742150 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643677, 1)]
CAND 623785456218535875 8739450 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643683, 1)]
CAND 623785503615330375 8737650 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643687, 1)]
CAND 623785574710522125 8734950 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643693, 1)]
CAND 623786380456028625 8704350 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643761, 1)]
CAND 623786498948014875 8699850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643771, 1)]
CAND 623786570043206625 8697150 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643777, 1)]
CAND 623787067709548875 8678250 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643819, 1)]
CAND 623787091407946125 8677350 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643821, 1)]
CAND 623787280995124125 8670150 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643837, 1)]
CAND 623787778661466375 8651250 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643879, 1)]
CAND 623787802359863625 8650350 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643881, 1)]
CAND 623787991947041625 8643150 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643897, 1)]
CAND 623788134137425125 8637750 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643909, 1)]
CAND 623788300026205875 8631450 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643923, 1)]
CAND 623788489613383875 8624250 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643939, 1)]
CAND 623788655502164625 8617950 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643953, 1)]
CAND 623788773994150875 8613450 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643963, 1)]
CAND 623788868787739875 8609850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52643971, 1)]
CAND 623789366454082125 8590950 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644013, 1)]
CAND 623789413850876625 8589150 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644017, 1)]
CAND 623789556041260125 8583750 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644029, 1)]
CAND 623789721930040875 8577450 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644043, 1)]
CAND 623789935215616125 8569350 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644061, 1)]
CAND 623790053707602375 8564850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644071, 1)]
CAND 623790290691574875 8555850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644091, 1)]
CAND 623790432881958375 8550450 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644103, 1)]
CAND 623790859453108875 8534250 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644139, 1)]
CAND 623790977945095125 8529750 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644149, 1)]
CAND 623791357119451125 8515350 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644181, 1)]
CAND 623791475611437375 8510850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644191, 1)]
CAND 623791570405026375 8507250 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644199, 1)]
CAND 623791617801820875 8505450 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644203, 1)]
CAND 623791688897012625 8502750 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644209, 1)]
CAND 623792044372971375 8489250 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644239, 1)]
CAND 623792139166560375 8485650 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644247, 1)]
CAND 623792281356943875 8480250 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644259, 1)]
CAND 623792423547327375 8474850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644271, 1)]
CAND 623792897515272375 8456850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644311, 1)]
CAND 623793039705655875 8451450 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644323, 1)]
CAND 623793110800847625 8448750 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644329, 1)]
CAND 623793395181614625 8437950 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644353, 1)]
CAND 623793632165587125 8428950 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644373, 1)]
CAND 623793845451162375 8420850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644391, 1)]
CAND 623794035038340375 8413650 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644407, 1)]
CAND 623794106133532125 8410950 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644413, 1)]
CAND 623794627498271625 8391150 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644457, 1)]
CAND 623794698593463375 8388450 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644463, 1)]
CAND 623795030371024875 8375850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644491, 1)]
CAND 623795338450189125 8364150 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644517, 1)]
CAND 623795409545380875 8361450 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644523, 1)]
CAND 623795741322942375 8348850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644551, 1)]
CAND 623795954608517625 8340750 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644569, 1)]
CAND 623796167894092875 8332650 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644587, 1)]
CAND 623796191592490125 8331750 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644589, 1)]
CAND 623796238989284625 8329950 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644593, 1)]
CAND 623796523370051625 8319150 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644617, 1)]
CAND 623796547068448875 8318250 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644619, 1)]
CAND 623796594465243375 8316450 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644623, 1)]
CAND 623796665560435125 8313750 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644629, 1)]
CAND 623796831449215875 8307450 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644643, 1)]
CAND 623797044734791125 8299350 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644661, 1)]
CAND 623797258020366375 8291250 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644679, 1)]
CAND 623797518702736125 8281350 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644701, 1)]
CAND 623797542401133375 8280450 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644703, 1)]
CAND 623797945273886625 8265150 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644737, 1)]
CAND 623798016369078375 8262450 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644743, 1)]
CAND 623798656225804125 8238150 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644797, 1)]
CAND 623798679924201375 8237250 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644799, 1)]
CAND 623798822114584875 8231850 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644811, 1)]
CAND 623799082796954625 8221950 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644833, 1)]
CAND 623799390876118875 8210250 [(3, 2), (5, 3), (11, 1), (59, 1), (16229, 1), (52644859, 1)]
